Gene1	Gene2	EdgeWeight
HAL	AL592429.1	0.2363625739681912
MCM4	HSF2	0.2363594110403233
FP671120.5	NR1I2	0.23635859921341826
GRN	GANC	0.2363470660993913
EMB	RNVU1-15	0.2363463503538872
NAGLU	DDX28	0.23634473848406745
FNDC3B	KCTD6	0.2363076919763993
NOTCH1	SYNGR3	0.2363012042402306
CATSPER2	KATNB1	0.2363010759327196
NUDT8	CYP4V2	0.2362978337348934
IGSF10	TMEM19	0.23628429190337435
JUND	TMEM44	0.2362813845704185
MAN2B2	CPD	0.23627962107548814
CD244	KAT6B	0.2362570475679641
PSMD8	TRIQK	0.2362216358126604
HSF2	EEF1AKMT3	0.2361838662545398
GBF1	MARC1	0.23615935375768066
CD244	SNIP1	0.23614515461164884
AC118549.1	KIF17	0.23612882756356765
CNPY3	DIAPH2	0.2360947006468311
OSBPL9	ARF1	0.2360847318951679
JOSD1	TUBE1	0.2360664480498124
RASGRP2	TPRN	0.23602184720136685
CHID1	SLC38A10	0.23600872698902975
HNRNPD	JOSD1	0.23599396220572805
IGFBP2	METTL15	0.2359655756893441
RASGRP2	NT5DC2	0.2359620294346032
VPS13A	KCTD6	0.2359532903427859
PVR	POLR1B	0.2359491491333563
AEN	CFD	0.23593219058234766
KCNE5	FBN2	0.2359308211906421
FARSA	EMC3-AS1	0.23592487926585945
SLC38A10	RNF149	0.2359012297707413
SIRPB2	ERG	0.2358687369620024
HSP90B1	POLR3F	0.23586788262041136
FBN2	SLC47A1	0.2358574499802877
MCM4	DNAJB9	0.2357669894066747
DDX56	COLGALT2	0.23576509743482935
IMMP1L	SNX13	0.2357325131045513
HIST1H4C	GPA33	0.2357233204173591
ARF1	OSBPL9	0.2356417407212963
CDT1	TRIM65	0.2356056123359848
SNHG29	SERPINB10	0.2355966006352296
DUSP27	YIPF1	0.23558244857113786
CXorf21	NCAPH	0.23557098541615776
PRKCSH	AFF4	0.23555679329133514
HIST1H4C	AC118549.1	0.2355347801195289
GPI	AC109326.1	0.23551850610277786
TAF8	RALA	0.2355139978767608
MS4A3	ATG3	0.2355099420543441
DMAC1	TSPOAP1	0.2355038673668971
MGAT4A	SKIV2L	0.23548983025523826
REV1	MS4A3	0.23548953407376494
GTPBP1	SRPRB	0.2354720168132645
HMGB2	CCDC137	0.2354399733329203
UNC45A	C1QTNF4	0.2354386116319999
ARFRP1	COQ3	0.2354181878520311
LUC7L3	APEX2	0.2353863199462832
ASCL2	CPD	0.2353629504448204
PJVK	CMTR2	0.2353401823428942
LRRC45	CRELD2	0.2353308152256484
ZMYND19	CHM	0.2353268224325192
CEBPE	ZC4H2	0.2353266523145336
APEX2	FBN2	0.2352999179587028
KATNA1	IP6K2	0.2352931641685541
NR1I2	CYB5RL	0.2352524969355707
ACP4	AL592429.1	0.2352523904398215
MRPS12	C1QTNF4	0.2352406682500501
RUNX1	SNHG29	0.2352314392022275
KCNE5	HMGB2	0.2352177473579747
TRIM65	RNF149	0.2352159469927001
EPM2A	SNHG29	0.2351786160579188
TRIM65	IL2RG	0.23516933751649755
OSBP	CHM	0.23513676572567002
RAD51	P2RY2	0.2351196688625164
GGPS1	ZBTB33	0.23511845576219725
CHM	PLOD3	0.23511513318471275
TAF8	IGHM	0.2351021951240375
SLC36A4	IGSF10	0.23507436326998946
TOP1MT	RASGRP2	0.2350584003675304
FOSB	SIRPB2	0.2350475724459986
NTSR1	RASAL3	0.23504005212568715
FP671120.5	PSMD8	0.2350249297857591
GPAA1	MS4A3	0.23502144282267504
MRM1	MGAT4A	0.2350125164094256
CTSG	FTL	0.23501090062596164
APLP2	YME1L1	0.23499834951742635
FASTKD3	TUBE1	0.23499749157314956
P2RY2	MPO	0.2349747834159681
RAB5B	PSMD8	0.2349563731239761
NDUFA5	POLR1B	0.2349390894143417
MYO15B	MAPKAPK3	0.23493235753108266
SLC26A2	DMAC1	0.2349320360544284
IMPAD1	TRIB3	0.2349147023550096
RNF144A	SEC24A	0.2349084407076692
TFEC	FES	0.23490303551989825
MAPKAPK3	CMTR2	0.2349029751608329
SLC25A43	SRGN	0.23486910828329274
IP6K2	PIGW	0.23484308814759014
RAD51	C1GALT1C1	0.2348414239252749
BMP1	PTK2B	0.2348403774837663
HGH1	KATNB1	0.2348301579156041
TMEM39A	POLR3F	0.23481438087731654
TMEM19	B3GALNT2	0.2347684760086668
TBC1D10C	HSP90B1	0.2347595243192313
ZBTB33	UGGT1	0.2347530600389845
DYNC2LI1	SERPINB10	0.2347454580736685
TRIM35	TRIM6	0.23471410541028384
GPA33	GTPBP1	0.23467705131678654
CRELD2	CCDC137	0.23467621497266225
FAM107B	MYC	0.23466339818514606
SMC4	NTSR1	0.23464388506845285
AL034397.3	PRMT1	0.2346272567426304
NDUFA5	MARC1	0.23462454326339824
SRP14	NXT2	0.2346022964683041
PKNOX1	GATM	0.2345677471025785
RALA	KCNE5	0.23455907513687765
CYP2S1	B4GAT1	0.2345574258728083
SLC47A1	CPD	0.23454973245464034
HSP90B1	HSPD1	0.2345423491933917
SHLD2	CLEC5A	0.23451373016390725
AL355922.1	PLOD3	0.2345024471418369
TRIB3	RALA	0.2344977623597486
BRAT1	CYP2S1	0.23446730390545134
HSPA5	KLHL20	0.2344586954306968
ACY3	DNMT1	0.23443877836943064
SLC36A4	TFEC	0.234424228993116
PRPS2	CEP120	0.2344232905841445
AC017104.3	PABPC1L	0.2344072923793204
PRMT3	SLC22A15	0.2344030156712137
NEU3	HSPA5	0.23438455316928555
ATAD1	LYZ	0.2343649742928096
LEKR1	CFD	0.2343481875466205
AC099778.1	C1QTNF3	0.2343378805305322
APLP2	UNC45A	0.2343363631453865
ADNP2	GATM	0.23432322389370455
SMARCA4	DPEP3	0.2342997495296719
MRPS12	CANX	0.2342885538845635
C1GALT1C1	IL2RG	0.2342460022261789
FTL	AC118549.1	0.23423808613536576
ASCL2	MRM1	0.23423083688858914
ITM2A	ITGAL	0.2342308073082367
DBNL	KAT7	0.2342236296397905
MYO18A	TRAF5	0.2342028281607391
SERPINB1	CYB5RL	0.2341903063103306
KIF17	RPL3P4	0.2341712793492475
CST3	BMP1	0.2341615788128173
AZU1	CRELD2	0.2341443834673107
AC004069.1	GGPS1	0.23413398276046074
CHML	BLZF1	0.23410666304422506
FBN2	AZU1	0.2340773122388768
TMEM39A	TMX3	0.2340732530061645
MGLL	ZBTB33	0.2340532323826484
HSF2	SEC24A	0.2340282946124888
ADNP2	CDS2	0.2340187624296036
PIGK	TPM3	0.23400468855019796
MITD1	PIWIL4	0.2339896025597165
IRF3	B3GALNT1	0.23398044326772185
HYAL3	ALAS1	0.2339593266422593
IMMP1L	GPAA1	0.23393023179872915
APEX2	CANX	0.23392628270086674
PAPOLA	AL031432.4	0.23392222398142914
SRGN	PRKAG2	0.2339191206630517
RALA	GRPEL1	0.2339041350103876
AC019069.1	SMC4	0.23389305888887674
AC109326.1	FARSA	0.23385422899056504
CANX	ERLIN1	0.2338499870859213
COX19	TMEM214	0.2338444262994451
BMP1	DPP7	0.2338258493505687
SLC22A4	ZNF526	0.23379309699067394
NTSR1	SDF2L1	0.23377580437278794
ARFRP1	RBM45	0.2337258823366983
FUT4	SNHG29	0.23370727244336276
CHM	ALAS1	0.2337068453165427
METTL15	TFEC	0.23369533227385986
SERPINB10	DDX56	0.23369448514727456
CPVL	AZU1	0.2336430231864888
AFF4	TMEM121	0.23364237617137304
DNM1	TPM3	0.2336356710304541
KCNE5	GPAA1	0.23363560408706305
PLOD3	NAGLU	0.2336335717474896
PCBP3	RBKS	0.23361968371250566
LOXL3	SMC4	0.23359440378917895
SYVN1	MARS2	0.23357805035883505
NSDHL	POLR3F	0.2334943870416818
DDX28	ACSM3	0.2334756634920313
TUBE1	SDF2L1	0.2334659574301185
CCDC137	KCNE5	0.2334629215236097
PSMD8	KIT	0.2334562142594685
IP6K2	AC004069.1	0.2334211395188515
COX19	KCTD6	0.2334208852316112
CNPY3	HSPA5	0.23341902079615054
ALAS1	LYZ	0.2334147420053001
SRGN	TMX3	0.23341153550371824
TCF25	PLS1	0.2334105068366276
ACY3	AZU1	0.2334065165825872
TRBV12-3	WDR77	0.2333828787716993
DDX28	LRG1	0.2333770200892102
TRGC2	SLC22A16	0.23337489595261274
PJVK	IL5RA	0.23337332028522226
AFF4	RNASE2	0.2333728398623833
CD164	AKR1B1	0.23335696759738525
EIF4A1	JOSD1	0.2333513136042929
RASGRP3	PLS1	0.23332761779256594
FNDC3B	CFD	0.23332620209407906
SNTB1	APLP2	0.2333174993216833
URB2	RECQL4	0.2333143653053444
LHFPL2	CFD	0.2332959289229768
LAMC1	ANKRD18A	0.23327879750022376
CD244	IL5RA	0.2332745337292541
TWNK	BNIP3L	0.23326749751330245
AKR1B1	PLTP	0.23324913427080995
LENG8	GRN	0.23323893399658915
AL031432.4	RARRES2	0.2332170383921661
GLT8D1	CMTR2	0.2331952940378027
PRKAG2	ZC4H2	0.2331848264367847
RALA	CXorf21	0.2331745360964029
MTO1	PUS3	0.23313171384406026
RANGAP1	TBCCD1	0.2331314754305661
LPO	BST1	0.2331282215123509
EIF3E	MPP6	0.23311926522431425
RPL3P4	BNIP3L	0.2331128417857296
ASCL2	CYBRD1	0.23310798115814998
TRIQK	RHOU	0.2330990708716878
FURIN	HIST1H4C	0.2330971384789474
HSF2	DDX28	0.2330896065086656
FAM107B	MARS2	0.2330874256029092
RAB7B	CD52	0.23307284115340235
CEBPE	MARC1	0.2330606487868962
PSMD8	C1QTNF4	0.2330264042632049
HSP90B1	HNRNPD	0.2330203486439783
POLR2L	PUS3	0.23300846555152666
RAD51	SLC22A16	0.2329745688549311
TMEM39A	PTK2B	0.23295473217909102
ELOC	CALR	0.232943931708385
MPO	ADNP2	0.2328927880555868
ZBTB33	RECQL4	0.2328827389143109
ARHGEF39	LOXL3	0.2328793903388635
AL355922.1	CHST10	0.2328150336728844
CD164	GRAMD1B	0.23281436536817066
SLC36A4	UTP15	0.2328102357632019
MFAP4	MARC1	0.23280823845359336
BRAT1	DMAC1	0.2327971566365261
GPR180	DDX28	0.2327848280463091
AL592429.1	CMTR2	0.2327588356206061
TRIM35	KBTBD6	0.23275379800511345
NXT2	DCAF4	0.2327256770737865
RBKS	TCF25	0.2327051992687913
TENT5A	NEU3	0.2326681621032973
C1GALT1C1	CD164	0.2326548224390837
NCOA4	SMC4	0.2326401713504297
ATL2	RXFP2	0.23263065024107035
FAM122B	MED21	0.23262948749345266
ZNF512B	CST3	0.23262124361274544
ZC4H2	TPM3	0.23261787178783025
SRPRB	KATNB1	0.23260384743310955
CPD	MPO	0.2326031260076411
LUC7L3	HSF2	0.2325878881411684
TSPOAP1	KLHL20	0.2325863313035955
CALR	FAM107B	0.23258632845669255
FCGR1A	CTSG	0.2325858979456273
ZKSCAN2	UBE2Q1	0.2325702902588676
FGFR1OP	TTC19	0.2325432310713663
ZBED4	CST3	0.23252411857810684
ATG3	TPRN	0.23250488543104916
LIG1	HSH2D	0.2325003241269942
BRAT1	AZU1	0.2324919453581728
FAM107B	NXT2	0.2324900347088147
AL592429.1	CYB5RL	0.23247242947991345
SLC22A4	NXT2	0.23246537808092746
FOSB	HSPD1	0.2324609833248007
CTSG	ACSM3	0.232460114756996
NPLOC4	FURIN	0.23245648795113005
CPVL	FTL	0.2324530897046101
ITGAL	DPH2	0.2324266057561273
TMEM44	RASAL3	0.2324048902068401
ALAS1	AC096667.1	0.2323988482763953
NDUFA5	SLC25A12	0.2323976443404988
CABIN1	NOTCH1	0.23239719556091465
FNDC3B	FOSB	0.23237566837386664
DIAPH2	DMAC1	0.23237356972709824
RASGRP2	CYP4V2	0.2323643230808401
HYAL3	HAVCR2	0.2323526440803671
PIK3CB	MAN2B2	0.23234958068601516
AFF1	TUBE1	0.2323469346828463
RAB5B	LOXL3	0.2323444077963344
CD52	RAVER1	0.2323362922301461
ALAS1	EIF3E	0.2323115888305965
GPAA1	CSF1R	0.2323071068027261
DPP7	CD52	0.2322896166166575
MYC	TMEM39A	0.2322869666810541
B3GALT6	CFD	0.2322778228160334
ZEB2-AS1	IL5RA	0.2322735062015796
POM121	IMPAD1	0.23227205224311614
NSDHL	PSMD8	0.2322576439406944
AL355922.1	SLC15A2	0.23224904797188106
IGSF10	EARS2	0.2322225530775085
FAM98A	CSF3R	0.2322173879681225
MACF1	RGCC	0.23219539729862215
SLC5A3	TRBV12-3	0.2321643776184737
DBNL	NT5DC3	0.2321629573949407
NUP188	CLEC5A	0.2321495801393093
TPM3	MGLL	0.23214116139527255
MFAP4	AC118549.1	0.2321262965779041
RNVU1-15	RASGRP3	0.2321191826822937
GGPS1	BRD8	0.23211557621613774
NOTCH1	KCNE5	0.2321051584640283
SMC4	TBC1D10C	0.2320861273397765
CPVL	TTC8	0.2320724457373141
KAT7	HMGB2	0.23204164743626696
PSMD8	FOSB	0.2320413264713493
COX19	CST3	0.2320287344532473
AZU1	ERCC2	0.23201694150862226
GBF1	HGH1	0.23198640680166865
ATL2	ZNF573	0.2319456925454525
NT5DC2	TPRN	0.2319407087374793
KLHL20	PALB2	0.2319215666134596
LPO	TENT5A	0.2319069562170986
AL034397.3	LRRCC1	0.2318529035670211
EIF3E	CHID1	0.23184333699685944
PIWIL4	CLEC12A	0.2318030959345958
APLP2	RAB5B	0.2317957696003
FES	SLC31A2	0.2317851114335183
GPAA1	PRKCSH	0.2317803236762879
GRN	FURIN	0.2317794051576016
GM2A	EEF1AKMT3	0.23176834139974775
MPO	SHLD2	0.23175212543755425
POM121	DPP7	0.23174205235777706
SRGN	YME1L1	0.2317224685574653
BLZF1	SERPINB1	0.2317122625870733
RANGAP1	FAM180B	0.2316731027844788
RNF144A	OSBPL9	0.2316356180044628
MTO1	SERPINB10	0.23162490190401905
IGHM	PIGW	0.23160320742063015
STT3B	KAT7	0.23159444419869696
RBM15B	RALA	0.2315931487118704
RGCC	MPP6	0.23158672503870475
CPVL	PSMD10	0.2315849680320255
PPP2R5D	LRBA	0.2315814623431248
CEP120	TRIQK	0.2315654008130047
HSPD1	LRG1	0.23152604378061195
LRPAP1	RCCD1	0.23149913175593995
LUC7L3	FTCDNL1	0.2314940590890951
ACSM3	CPD	0.2314916757909685
SLC1A5	SKIV2L	0.2314757622929469
MLH3	ADNP2	0.23145476180303765
SYNGR1	EMC3-AS1	0.23144427800407505
RAB5B	HSPD1	0.2314417314212575
MPO	CANX	0.23143093819836086
NCOA4	ERLIN1	0.2314306024650556
VAT1	BRAT1	0.2314157182656743
KAT7	TEX261	0.2314016955167605
MTO1	CEBPE	0.2313852321416891
CLEC5A	SLC28A3	0.2313806672377137
CD164	DNAJB9	0.2313761050957453
RAB26	FAM180B	0.2313538321987537
DDX28	CLEC5A	0.23133493808550476
GANC	CANX	0.2313245881951413
TAF8	RAD51	0.2312912671755256
LYZ	ZNF747	0.23128964636112115
TRGJP1	ACSM3	0.2312819761043677
HSH2D	METTL15	0.2312698607331272
SLC5A3	PJVK	0.23125172399742105
PKD1	KLHL20	0.2312266397271573
CYP4V2	ATL2	0.23117365457491906
FURIN	KIF17	0.2311276564827611
COQ3	AKR1B1	0.2311080062303265
GPI	B3GALNT1	0.23107194768816386
IGHM	IGFBP2	0.23103525389706986
C1GALT1C1	C12orf66	0.2310012566113493
TOP1MT	P2RY2	0.2309935944400787
C19orf54	AKR1B1	0.2309346322691383
CPD	SMC4	0.23093049551084674
MYC	KIT	0.2308847583079953
AC004069.1	SERPINB10	0.23084715144046555
KBTBD11	PUS3	0.2308366658381542
CST3	GATM	0.23081280646328345
SSX2IP	KIT	0.2307890355600869
HSPD1	PRMT3	0.2307841591634161
KATNA1	CFD	0.2307669804539895
FCGR1A	HYAL3	0.23075558230111745
TCF25	DMAC1	0.2307293602589547
CABIN1	TMED4	0.2307252049983423
AC118549.1	PUS3	0.23071484248791066
AL034397.3	IL2RG	0.2306986425403103
LRPAP1	ALAS1	0.2306568877066095
TRIQK	SLC35A5	0.2306465124689065
ALDH3A2	PRAM1	0.2306433157132141
LSP1	ERI1	0.2306363194297029
CNPY3	RAB26	0.2306352658605524
RNF149	CRELD2	0.23062014071913844
CDC23	P2RY2	0.2306133624326155
SENP8	CMAHP	0.23060781929920104
TMEM214	DIAPH2-AS1	0.2306068345303396
GPA33	RASGRP3	0.2305822176610615
FARSA	SNIP1	0.2305806817590531
SLC22A16	LYZ	0.2305446063733385
ZC4H2	DBNL	0.23054188035730336
FAM122B	SLC25A43	0.2305414813083995
NSDHL	DPP7	0.230539518544064
CLEC12A	STT3B	0.2305371759768194
IMPAD1	TMED4	0.23052799853889736
SERPINB10	RBKS	0.23050696492167735
UGGT1	CSF1R	0.23049410326173614
CPD	ERAP1	0.2304825188192989
FAM180B	TRGC2	0.2304554575563489
LUC7L3	BLZF1	0.2304501631871527
LRBA	DNAJB9	0.2304271623835123
IRF3	RANGAP1	0.2303978188695275
QSOX1	COQ3	0.2303857259142025
GLT8D1	CD52	0.2303708348881373
PRTN3	FTL	0.23036814950693266
ITM2A	ANKRD33B	0.2303655081416679
HSF2	PMS2	0.2303526787725391
CDT1	HIST1H4C	0.23034134704494405
CYB5RL	POLR3F	0.23031507838305595
CTHRC1	POLR3F	0.2302976364420159
C3AR1	CHML	0.23029599784837465
TBCCD1	DIAPH2	0.2302934673958952
SERPINB1	ATL2	0.2302898916240844
IFT22	ITGAL	0.23028686013652405
GBF1	JUND	0.2302581310061515
BRAT1	HAVCR2	0.23023742652622256
ZSCAN31	HSPA5	0.2302196007128416
EIF3E	SNX13	0.23021745700723356
IRF3	RNF144A	0.2302165863959698
HGH1	TBCCD1	0.2301952731755613
SNHG29	C1QTNF4	0.2301829067869327
BRD8	ZGRF1	0.2301533445730023
FAS	EHHADH	0.23014652185616774
SYNGR3	CD52	0.2301380373638197
NEMF	CCDC169	0.23013528319123785
SLC15A2	ATAD1	0.2301228337799917
ATL3	P2RY2	0.23011998768228356
IRF3	AL592429.1	0.23011857933799335
RNASE2	CHST10	0.23010125850933702
CNPY3	PSMD8	0.2300879647616271
ZBED4	GATM	0.2300860191510677
KIT	SERPINB1	0.2300778778115712
CYBRD1	OSBP	0.2300539753236409
CRELD2	MPO	0.2300384147352292
IMPAD1	NCAPH	0.23003488920951404
SRGN	IFT22	0.23003465981621365
SSR4	HIST1H4C	0.2300329846885975
CANX	NDUFA5	0.23000450953030074
RNF144A	SDF2L1	0.22999180585487514
GPAA1	AC005839.1	0.2299894065345024
GANC	NTSR1	0.2299744717555912
CDS2	SNIP1	0.2299741688791175
CHML	CEBPE	0.2299495935216529
UAP1	POLR1B	0.22993205061281796
ITM2A	IMMP1L	0.2299094026215857
ZNF574	ATAD1	0.22990259852164815
TRAF5	MS4A3	0.2298963741544688
LHFPL2	GATM	0.2298713286528912
QSOX1	FOSB	0.2298310556857648
PLD1	HEMK1	0.22982342981801976
SERPINB10	AC096667.1	0.22980939513720566
GPT2	KIT	0.2298070550147493
MAPKAPK3	EXOSC3	0.2297971763244441
SEC24A	CTHRC1	0.2297911825720568
LSP1	ABCC1	0.2297674882684867
SLC28A3	KBTBD6	0.2297547134186358
ARF1	APLP2	0.22970963811768094
KBTBD11	ANKRD18A	0.2297040167132025
PTK2B	JKAMP	0.22970071187049854
SNHG29	AFF1	0.2296198399346373
NT5DC2	AZU1	0.2296191285650553
ITM2A	CEPT1	0.229604548485002
CD164	B3GALT6	0.2295827180509107
GTPBP1	DDX28	0.2295713421185987
SLC22A16	KCNE5	0.2295600406687651
ARRB1	IL2RG	0.2295598464118796
CLEC12A	MPP6	0.2295445917762273
SLC9B2	CALR	0.2295348939766633
CCL23	AEN	0.22952873102719856
CCDC51	C19orf54	0.229524408921418
TBCCD1	TMEM121	0.2295131056820345
MYO15B	HEMK1	0.2295006170672433
SYNGR1	RBKS	0.22949971661523366
IGFBP2	KIT	0.22949834878004355
AZU1	HSPA5	0.2294688807578021
ATL3	TMX3	0.2294627509675737
CSF3R	SERPINB10	0.2294623316958244
TMX3	NCOA4	0.2294571063092517
SNX13	RBM45	0.22944086810527306
ACY3	AL359643.3	0.22941760909223224
TOP1MT	ATG3	0.2294147365964994
RASGRP3	C5orf15	0.2293986700519907
PCK2	DUSP2	0.2293981963095631
MAPKAPK3	POLR1B	0.22939288572443306
AL034397.3	ARHGAP15	0.2293907955634969
FARSA	EIF3E	0.2293652387064037
CSF3R	IGFBP2	0.2293454187479847
AEN	B3GALNT2	0.2293410363165512
IFT22	AKR1B1	0.2293246526328367
SMC4	RAD51	0.22931603142323498
CABIN1	CCDC137	0.22931025307740366
C1orf74	AFF4	0.2293005904665965
DMXL2	TPM3	0.229292830765324
TRIB3	OSBPL9	0.2292756836500392
AFF1	IL5RA	0.2292416836929743
REV1	SDF2L1	0.2291988969960612
EIF5B	TRBV12-3	0.2291965337149562
TTC19	MARS2	0.2291520926080019
GM2A	CPD	0.22913703572461874
AC109326.1	TMEM39A	0.2291335085665065
C5orf15	CHML	0.2291040242362915
SNIP1	AL355922.1	0.229101260767484
PMS2	AC109326.1	0.22909484771739405
HAL	RUNX1	0.2290906679919013
CXorf21	ZNF586	0.22906421349274603
RASGRP3	URB2	0.2290526908777559
DIAPH2-AS1	VPS13C	0.2290046464732137
AL031432.4	ATL2	0.22900248046576224
RPL3P4	DNMT1	0.2289884661518774
PRPS2	LRRCC1	0.22896516286799576
MRPL20-AS1	KCNE5	0.2289532317960242
HAVCR2	GLT8D1	0.22891769911972795
PRSS21	AC004069.1	0.22890839478706365
AC118549.1	CEP120	0.22889734407288986
BNIP3L	LYZ	0.2288719292807213
ACSM1	TPM3	0.22885913555823045
ERG	CSF3R	0.22884457199611505
POLR2L	SDF2L1	0.2288272567116137
KIT	CYB5RL	0.22881712114879404
ZSCAN31	RALA	0.2288147123988357
LIG1	SLC28A3	0.22880349457313
LRRCC1	MBLAC2	0.2288015359112996
RUNX1	FAM107B	0.228765067292908
HIVEP3	IL2RG	0.22873315783439505
SLC15A2	TBC1D10C	0.2287193578581936
LUC7L3	CPVL	0.2286588720017469
ZNF292	STT3B	0.2286422279501228
MCM4	SLC22A4	0.22855753483447966
ITM2A	KATNB1	0.22854717591146795
MPO	FTL	0.2285395115918108
GTPBP1	PRKCSH	0.2285260321307872
PTK2B	CD164	0.2285186304801679
COLGALT2	MS4A3	0.22851785128785265
PRAM1	CPVL	0.2285015816142621
BRD8	ZKSCAN2	0.228485814418418
EIF3E	KCNAB2	0.2284624315560573
VAT1	POLR2L	0.2284497267402165
LENG8	FP671120.5	0.2284307079573029
IGHM	PKNOX1	0.2283943512311183
CFD	KPNA5	0.2283875518367963
PRDX4	DOLK	0.22834069051261302
GM2A	AFF4	0.22831851595589064
FES	MAN2B2	0.2283179303507779
GPI	CYP4V2	0.22830228426403534
SHLD2	ZKSCAN2	0.2282687208109915
FUT4	PRDX4	0.2282627475349985
LRRCC1	HGF	0.22823697314091626
PLS1	RAB5B	0.2282368122613437
GLT8D1	PRMT3	0.2282026954282732
HSF2	STT3B	0.22819199360210585
FASTKD3	MS4A3	0.22815215651377405
FOSB	JKAMP	0.2281472154050419
RBM15B	PHYHD1	0.2281461046807635
REV1	ANKLE1	0.22812158228135734
SSX2IP	PRMT1	0.2281167059504705
KATNB1	SRGN	0.2281163670200595
AL355922.1	ACSM1	0.2280997315638937
CATSPER2	PLS1	0.22807328339825986
MRM1	SNHG29	0.2280720664309905
AC104232.1	KIT	0.22803744093839895
ALDH3A2	AFF4	0.2280321867061878
PKNOX1	LEKR1	0.2280301949618827
IGHM	HMGB2	0.22800507964233416
SLC15A2	EARS2	0.2279883093543671
IRF3	CRELD2	0.2279877341508002
KATNA1	AL592429.1	0.2279728261237615
ZNF574	SMC4	0.2279707144482668
GANC	LSP1	0.2279469211722865
CNPY3	TMEM44	0.2279295489784616
FNDC3B	DYNC2LI1	0.22792577942153586
AC099778.1	CSF1R	0.2279241366675223
PMS2	POM121	0.22791988341973884
SMC4	KCNE5	0.22789569358052
LRG1	CDC23	0.22788011333410785
EEF1AKMT3	RBM45	0.2278790350546333
CCNYL1	CD164	0.2278725395197095
FOSB	SDF2L1	0.2278713674370189
TENT5A	NCAPH	0.2278650313898241
STT3B	TPM3	0.2278579868303177
NEK1	COLGALT2	0.2278408854232826
TENT5A	SLC22A15	0.2278319478572265
RASGRP2	CFD	0.22782840885071745
COA7	ATAD1	0.2278194381575673
AFF1	TWNK	0.2278146196781348
SRPRB	PLS1	0.2278127138496304
RNF144A	GPR180	0.2278101173656985
HSPD1	MROH8	0.2278078261025536
FAM107B	NCAPH	0.2277890483902257
FAM122B	CSF1R	0.2277693876745141
PPP2R5D	HAVCR2	0.2277690421234215
UTP15	ACY3	0.2276961041243189
HGF	COLGALT2	0.2276936689621597
NCOA4	B3GALNT1	0.2276884234359806
SLC35C2	ABCC1	0.2276837660636781
DBNL	RECQL4	0.2276761604209296
LRG1	AZU1	0.2276530410178386
GRAMD1B	APEX2	0.2276503623594605
MLH3	SLC36A4	0.2276346982332325
SRP14	LAMC1	0.2276210302770117
SEC24A	HGF	0.2276089902868442
TUBE1	MAN1A1	0.227601016916374
EIF3E	ZNF292	0.2275827308789714
FIG4	SRGN	0.22757285593306806
RHOU	SLC28A3	0.2275721778412199
LRG1	C5orf15	0.22757189707322076
CST7	PRPS2	0.22755136788855265
HSPA5	FTL	0.2275368525266957
UGGT1	MS4A3	0.22746722932147226
BRAT1	PRG2	0.2274486903573425
CSF1R	LINC00173	0.2274238257912617
NDUFA5	UTP15	0.2274201078172822
ELANE	ACSM1	0.22739257620480324
PRSS21	IRF3	0.2273854774056321
AL034397.3	FTL	0.2273633674236111
FARSA	RAD51	0.2273308993607193
NCOA4	PRMT1	0.2273300736824595
LHFPL2	CEBPE	0.22731746633219024
ZNF574	UBE2Q1	0.22731505895902376
PRMT1	TSPOAP1	0.22728423137594125
METTL15	RASGRP2	0.2272818043538141
ITM2A	CHML	0.22727430891880124
PAPOLA	C3AR1	0.22725980773937515
ZDHHC8	YIPF1	0.2272416726113466
TENT5A	CLEC5A	0.227234891833005
TPM3	PKNOX1	0.22719331277990254
PIWIL4	TRIQK	0.2271842079253975
ATAD1	HSPD1	0.22718152601035466
KPNA5	PALB2	0.2271688297443499
CCNG2	MARC1	0.2271675828520643
DUSP3	VAT1	0.2271602784385989
APLP2	RAD51	0.2271444693858312
ZBTB16	HSH2D	0.22712078825746676
ZEB2-AS1	LRPAP1	0.2270926888930644
CEP250	P2RY2	0.2270665908610108
PLD1	NCAPH	0.227050110317852
GPAA1	NXT2	0.2270300137785041
OSBPL9	KLHL20	0.2270210500455816
ERG	URB2	0.2269952969037871
RPL3P4	ERI1	0.22699259278595005
TFEC	HSH2D	0.2269606198523583
MPO	IP6K2	0.22695417578788435
PKD1	ANKRD18A	0.22694270363165603
EIF5B	EIF4A1	0.22694240642358546
CANX	FP671120.5	0.226913434244031
MACF1	CSF1R	0.22690681436023766
AL078587.1	POM121	0.2268304114333803
SLC22A4	POLR3F	0.2267868922250595
OARD1	HAL	0.2267508996370625
DPH2	PLCE1	0.2267460653801056
VPS13C	SERPINB10	0.2267424694532364
CD164	DUSP3	0.2267423095501324
TMED4	SLC22A15	0.2267245588898852
ZKSCAN8	CYP4V2	0.22671462914854626
GPR180	CALR	0.2267117386730478
IGSF10	TEX261	0.2267104367225621
GRN	ELOC	0.2267074263014385
UGGT1	KIF17	0.2267035210452213
TSPOAP1	SLC1A5	0.22670099736440535
AC109326.1	FAM107B	0.2266995167058663
IMMP1L	SLC19A1	0.22668784179102094
KAT7	RUNX1	0.2266539617073473
GTPBP1	AC017104.3	0.2266520716740705
ZFYVE26	LUC7L3	0.22665153904654536
RUNX1	CEP250	0.2266508939159864
TSPOAP1	PLOD3	0.2266477994765569
PRMT3	C19orf54	0.22661831979068806
